ProductID	Name	ProductNumber	MakeFlag	FinishedGoodsFlag	Color	SafetyStockLevel	ReorderPoint	StandardCost	ListPrice	Size	SizeUnitMeasureCode	WeightUnitMeasureCode	Weight	DaysToManufacture	ProductLine	Class	Style	ProductSubcategoryID	ProductModelID	SellStartDate	SellEndDate	DiscontinuedDate	rowguid	ModifiedDate
781	Mountain-200 Silver, 46	BK-M68S-46	1	1	Silver	100	75	1265,6195	2319,99	46	CM 	LB 	24.13	4	M 	H 	U 	1	20	2006-07-01 00:00:00.000	NULL	NULL	20799030-420C-496A-9922-09189C2B457E	2008-03-11 10:01:36.827
782	Mountain-200 Black, 38	BK-M68B-38	1	1	Black	100	75	1251,9813	2294,99	38	CM 	LB 	23.35	4	M 	H 	U 	1	20	2006-07-01 00:00:00.000	NULL	NULL	82CB8F9B-B8BB-4841-98D3-BCDB807C4DD8	2008-03-11 10:01:36.827
783	Mountain-200 Black, 42	BK-M68B-42	1	1	Black	100	75	1251,9813	2294,99	42	CM 	LB 	23.77	4	M 	H 	U 	1	20	2006-07-01 00:00:00.000	NULL	NULL	2B0AF5B9-7571-4621-B760-47DF599F9650	2008-03-11 10:01:36.827
784	Mountain-200 Black, 46	BK-M68B-46	1	1	Black	100	75	1251,9813	2294,99	46	CM 	LB 	24.13	4	M 	H 	U 	1	20	2006-07-01 00:00:00.000	NULL	NULL	33F42284-E216-4B98-BA48-B4EE18A01FA0	2008-03-11 10:01:36.827
785	Mountain-300 Black, 38	BK-M47B-38	1	1	Black	100	75	598,4354	1079,99	38	CM 	LB 	25.35	4	M 	M 	U 	1	21	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	NULL	F06C2CBF-0901-4C08-80ED-FB4E87171B3B	2008-03-11 10:01:36.827
786	Mountain-300 Black, 40	BK-M47B-40	1	1	Black	100	75	598,4354	1079,99	40	CM 	LB 	25.77	4	M 	M 	U 	1	21	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	NULL	580D4322-BE03-4C91-83D2-EE33EC6008AB	2008-03-11 10:01:36.827
787	Mountain-300 Black, 44	BK-M47B-44	1	1	Black	100	75	598,4354	1079,99	44	CM 	LB 	26.13	4	M 	M 	U 	1	21	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	NULL	07C2A548-0452-47B4-9DCE-6EDB0A30C85E	2008-03-11 10:01:36.827
788	Mountain-300 Black, 48	BK-M47B-48	1	1	Black	100	75	598,4354	1079,99	48	CM 	LB 	26.42	4	M 	M 	U 	1	21	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	NULL	16078DBE-388D-4C18-AA8F-0C8F48035468	2008-03-11 10:01:36.827
789	Road-250 Red, 44	BK-R89R-44	1	1	Red	100	75	1518,7864	2443,35	44	CM 	LB 	14.77	4	R 	H 	U 	2	26	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	NULL	0AA71AD6-AFAF-43C6-9745-35D815B50A5B	2008-03-11 10:01:36.827
790	Road-250 Red, 48	BK-R89R-48	1	1	Red	100	75	1518,7864	2443,35	48	CM 	LB 	15.13	4	R 	H 	U 	2	26	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	NULL	115DDADE-70E3-43F9-80DC-638DAEA271C4	2008-03-11 10:01:36.827
791	Road-250 Red, 52	BK-R89R-52	1	1	Red	100	75	1518,7864	2443,35	52	CM 	LB 	15.42	4	R 	H 	U 	2	26	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	NULL	C9FD1DF4-9512-420A-B379-067108033B75	2008-03-11 10:01:36.827
792	Road-250 Red, 58	BK-R89R-58	1	1	Red	100	75	1554,9479	2443,35	58	CM 	LB 	15.79	4	R 	H 	U 	2	26	2006-07-01 00:00:00.000	NULL	NULL	DF629C11-8D8B-4774-9D52-ECB64DC95212	2008-03-11 10:01:36.827
793	Road-250 Black, 44	BK-R89B-44	1	1	Black	100	75	1554,9479	2443,35	44	CM 	LB 	14.77	4	R 	H 	U 	2	26	2006-07-01 00:00:00.000	NULL	NULL	1FF419B5-52AF-4F7E-AEAE-4FEC5E99DE35	2008-03-11 10:01:36.827
794	Road-250 Black, 48	BK-R89B-48	1	1	Black	100	75	1554,9479	2443,35	48	CM 	LB 	15.13	4	R 	H 	U 	2	26	2006-07-01 00:00:00.000	NULL	NULL	9D165DDF-8F5D-41C7-9BB8-13F41A3D1F62	2008-03-11 10:01:36.827
795	Road-250 Black, 52	BK-R89B-52	1	1	Black	100	75	1554,9479	2443,35	52	CM 	LB 	15.42	4	R 	H 	U 	2	26	2006-07-01 00:00:00.000	NULL	NULL	74FE3957-CBC3-450A-AB92-849BD13530E2	2008-03-11 10:01:36.827
796	Road-250 Black, 58	BK-R89B-58	1	1	Black	100	75	1554,9479	2443,35	58	CM 	LB 	15.68	4	R 	H 	U 	2	26	2006-07-01 00:00:00.000	NULL	NULL	1C530FE8-A169-4ADC-B3DC-B11A48245E63	2008-03-11 10:01:36.827
797	Road-550-W Yellow, 38	BK-R64Y-38	1	1	Yellow	100	75	713,0798	1120,49	38	CM 	LB 	17.35	4	R 	M 	W 	2	29	2006-07-01 00:00:00.000	NULL	NULL	AAD81532-A572-49A5-83C3-DFA9E3B4FEA6	2008-03-11 10:01:36.827
798	Road-550-W Yellow, 40	BK-R64Y-40	1	1	Yellow	100	75	713,0798	1120,49	40	CM 	LB 	17.77	4	R 	M 	W 	2	29	2006-07-01 00:00:00.000	NULL	NULL	A35A1C35-C128-4697-951E-4199062E78F3	2008-03-11 10:01:36.827
799	Road-550-W Yellow, 42	BK-R64Y-42	1	1	Yellow	100	75	713,0798	1120,49	42	CM 	LB 	18.13	4	R 	M 	W 	2	29	2006-07-01 00:00:00.000	NULL	NULL	A359AB09-16F2-4726-A60F-0DFDB1C9527E	2008-03-11 10:01:36.827
800	Road-550-W Yellow, 44	BK-R64Y-44	1	1	Yellow	100	75	713,0798	1120,49	44	CM 	LB 	18.42	4	R 	M 	W 	2	29	2006-07-01 00:00:00.000	NULL	NULL	0A7028FB-FF06-4D38-AAA1-B64816278165	2008-03-11 10:01:36.827
801	Road-550-W Yellow, 48	BK-R64Y-48	1	1	Yellow	100	75	713,0798	1120,49	48	CM 	LB 	18.68	4	R 	M 	W 	2	29	2006-07-01 00:00:00.000	NULL	NULL	C90CC877-804C-4CE7-AFC3-4C8791A13DFB	2008-03-11 10:01:36.827
802	LL Fork	FK-1639	1	1	NULL	500	375	65,8097	148,22	NULL	NULL	NULL	NULL	1	NULL	L 	NULL	10	104	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	NULL	FB8502BE-07EB-4134-AB06-C3A9959A52AE	2008-03-11 10:01:36.827
803	ML Fork	FK-5136	1	1	NULL	500	375	77,9176	175,49	NULL	NULL	NULL	NULL	1	NULL	M 	NULL	10	105	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	NULL	F5FA4E2F-B976-48A4-BF79-85632F697D2E	2008-03-11 10:01:36.827
804	HL Fork	FK-9939	1	1	NULL	500	375	101,8936	229,49	NULL	NULL	NULL	NULL	1	NULL	H 	NULL	10	106	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	NULL	553229B3-1AD9-4A71-A21C-2AF4332CFCE9	2008-03-11 10:01:36.827
805	LL Headset	HS-0296	1	1	NULL	500	375	15,1848	34,20	NULL	NULL	NULL	NULL	1	NULL	L 	NULL	11	59	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	NULL	BB6BD7B3-A34D-4D64-822E-781FA6838E19	2008-03-11 10:01:36.827
806	ML Headset	HS-2451	1	1	NULL	500	375	45,4168	102,29	NULL	NULL	NULL	NULL	1	NULL	M 	NULL	11	60	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	NULL	23B5D52B-8C29-4059-B899-75C53B5EE2E6	2008-03-11 10:01:36.827
807	HL Headset	HS-3479	1	1	NULL	500	375	55,3801	124,73	NULL	NULL	NULL	NULL	1	NULL	H 	NULL	11	61	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	NULL	12E4D5E8-79ED-4BCB-A532-6275D1A93417	2008-03-11 10:01:36.827
808	LL Mountain Handlebars	HB-M243	1	1	NULL	500	375	19,7758	44,54	NULL	NULL	NULL	NULL	1	M 	L 	NULL	4	52	2006-07-01 00:00:00.000	NULL	NULL	B59B7BF2-7AFC-4A74-B063-F942F1E0DA19	2008-03-11 10:01:36.827
809	ML Mountain Handlebars	HB-M763	1	1	NULL	500	375	27,4925	61,92	NULL	NULL	NULL	NULL	1	M 	M 	NULL	4	54	2006-07-01 00:00:00.000	NULL	NULL	AE6020DF-D9C9-4D34-9795-1F80E6BBF5A5	2008-03-11 10:01:36.827
810	HL Mountain Handlebars	HB-M918	1	1	NULL	500	375	53,3999	120,27	NULL	NULL	NULL	NULL	1	M 	H 	NULL	4	55	2006-07-01 00:00:00.000	NULL	NULL	6AA0F921-0F09-4F99-8D3C-335946873553	2008-03-11 10:01:36.827
811	LL Road Handlebars	HB-R504	1	1	NULL	500	375	19,7758	44,54	NULL	NULL	NULL	NULL	1	R 	L 	NULL	4	56	2006-07-01 00:00:00.000	NULL	NULL	ACDAE407-B40E-435E-8E84-1BFC33013E81	2008-03-11 10:01:36.827
812	ML Road Handlebars	HB-R720	1	1	NULL	500	375	27,4925	61,92	NULL	NULL	NULL	NULL	1	R 	M 	NULL	4	57	2006-07-01 00:00:00.000	NULL	NULL	33FA1A03-38D6-405E-BE9B-EEA92F3D204F	2008-03-11 10:01:36.827
813	HL Road Handlebars	HB-R956	1	1	NULL	500	375	53,3999	120,27	NULL	NULL	NULL	NULL	1	R 	H 	NULL	4	58	2006-07-01 00:00:00.000	NULL	NULL	5C5327B9-AD2E-4C33-8D74-EDF49E0C2DD8	2008-03-11 10:01:36.827
814	ML Mountain Frame - Black, 38	FR-M63B-38	1	1	Black	500	375	185,8193	348,76	38	CM 	LB 	2.73	2	M 	M 	U 	12	15	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	NULL	0D879312-A7D3-441D-9D23-B6550BAB3814	2008-03-11 10:01:36.827
815	LL Mountain Front Wheel	FW-M423	1	1	Black	500	375	26,9708	60,745	NULL	NULL	NULL	NULL	1	M 	L 	NULL	17	42	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	NULL	D7B1D161-182E-44F6-A9FF-9C1EBA76613B	2008-03-11 10:01:36.827
816	ML Mountain Front Wheel	FW-M762	1	1	Black	500	375	92,8071	209,025	NULL	NULL	NULL	NULL	1	M 	M 	NULL	17	45	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	NULL	5E3E5033-9A77-4DCA-8B7F-DFED78EFA08A	2008-03-11 10:01:36.827
817	HL Mountain Front Wheel	FW-M928	1	1	Black	500	375	133,2955	300,215	NULL	NULL	NULL	NULL	1	M 	H 	NULL	17	46	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	NULL	3C8FFFF6-A8DC-45A3-963B-A6284CED7596	2008-03-11 10:01:36.827
818	LL Road Front Wheel	FW-R623	1	1	Black	500	375	37,9909	85,565	NULL	NULL	G  	900.00	1	R 	L 	NULL	17	49	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	NULL	9E66DE78-DECB-438A-B9A9-023C773C60A2	2008-03-11 10:01:36.827
819	ML Road Front Wheel	FW-R762	1	1	Black	500	375	110,2829	248,385	NULL	NULL	G  	850.00	1	R 	M 	NULL	17	50	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	NULL	6EA94FBF-B9AA-43FC-84E8-91D508DDE751	2008-03-11 10:01:36.827
820	HL Road Front Wheel	FW-R820	1	1	Black	500	375	146,5466	330,06	NULL	NULL	G  	650.00	1	R 	H 	NULL	17	51	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	NULL	727A3CD5-8D40-4884-A7E4-DFD3FFDEB164	2008-03-11 10:01:36.827
821	Touring Front Wheel	FW-T905	1	1	Black	500	375	96,7964	218,01	NULL	NULL	NULL	NULL	1	T 	NULL	NULL	17	44	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	NULL	8D1CDB07-4FA1-4AC1-840F-A16C3DCA5009	2008-03-11 10:01:36.827
822	ML Road Frame-W - Yellow, 38	FR-R72Y-38	1	1	Yellow	500	375	360,9428	594,83	38	CM 	LB 	2.18	2	R 	M 	W 	14	17	2006-07-01 00:00:00.000	NULL	NULL	22976FA7-0AD0-40F9-B4F9-BA10279EA1A3	2008-03-11 10:01:36.827
823	LL Mountain Rear Wheel	RW-M423	1	1	Black	500	375	38,9588	87,745	NULL	NULL	NULL	NULL	1	M 	L 	NULL	17	123	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	NULL	E6C39F58-995F-4786-A309-DF3812D8B30F	2008-03-11 10:01:36.827
824	ML Mountain Rear Wheel	RW-M762	1	1	Black	500	375	104,7951	236,025	NULL	NULL	NULL	NULL	1	M 	M 	NULL	17	124	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	NULL	B2F7CF9B-A7BF-49AB-9CCA-9F6E791CD693	2008-03-11 10:01:36.827
825	HL Mountain Rear Wheel	RW-M928	1	1	Black	500	375	145,2835	327,215	NULL	NULL	NULL	NULL	1	M 	H 	NULL	17	125	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	NULL	35D02EDC-1120-41FB-B5DF-8655A93B3353	2008-03-11 10:01:36.827
826	LL Road Rear Wheel	RW-R623	1	1	Black	500	375	49,9789	112,565	NULL	NULL	G  	1050.00	1	R 	L 	NULL	17	126	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	NULL	78D01117-8DCD-465F-9DC7-94A2CDC35582	2008-03-11 10:01:36.827
827	ML Road Rear Wheel	RW-R762	1	1	Black	500	375	122,2709	275,385	NULL	NULL	G  	1000.00	1	R 	M 	NULL	17	77	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	NULL	CF739F9A-0AF0-4810-B229-C431A31D7779	2008-03-11 10:01:36.827
828	HL Road Rear Wheel	RW-R820	1	1	Black	500	375	158,5346	357,06	NULL	NULL	G  	890.00	1	R 	H 	NULL	17	78	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	NULL	8F262A37-43AA-4AD5-AE1F-8BD6967D8E9B	2008-03-11 10:01:36.827
829	Touring Rear Wheel	RW-T905	1	1	Black	500	375	108,7844	245,01	NULL	NULL	NULL	NULL	1	T 	NULL	NULL	17	43	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	NULL	30D2254D-E26D-4586-B4C5-E8CCB8A059B8	2008-03-11 10:01:36.827
830	ML Mountain Frame - Black, 40	FR-M63B-40	1	1	Black	500	375	185,8193	348,76	40	CM 	LB 	2.77	1	M 	M 	U 	12	14	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	NULL	AED1C9C4-C139-45D2-B38E-0A0A9F518665	2008-03-11 10:01:36.827
831	ML Mountain Frame - Black, 44	FR-M63B-44	1	1	Black	500	375	185,8193	348,76	44	CM 	LB 	2.81	1	M 	M 	U 	12	14	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	NULL	3F2135D4-EC5F-4E30-BDE8-5444518F0637	2008-03-11 10:01:36.827
832	ML Mountain Frame - Black, 48	FR-M63B-48	1	1	Black	500	375	185,8193	348,76	48	CM 	LB 	2.85	1	M 	M 	U 	12	14	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	NULL	C2009B69-F15A-47EC-B710-1809D299318A	2008-03-11 10:01:36.827
833	ML Road Frame-W - Yellow, 40	FR-R72Y-40	1	1	Yellow	500	375	360,9428	594,83	40	CM 	LB 	2.22	1	R 	M 	W 	14	17	2006-07-01 00:00:00.000	NULL	NULL	22DF26F2-60BC-493E-A14A-5500633E9F7E	2008-03-11 10:01:36.827
834	ML Road Frame-W - Yellow, 42	FR-R72Y-42	1	1	Yellow	500	375	360,9428	594,83	42	CM 	LB 	2.26	1	R 	M 	W 	14	17	2006-07-01 00:00:00.000	NULL	NULL	207B54DA-5404-415D-8578-9A45082E3BF1	2008-03-11 10:01:36.827
835	ML Road Frame-W - Yellow, 44	FR-R72Y-44	1	1	Yellow	500	375	360,9428	594,83	44	CM 	LB 	2.30	1	R 	M 	W 	14	17	2006-07-01 00:00:00.000	NULL	NULL	A0FAD492-AC24-4FCF-8D2A-D21D06386AE1	2008-03-11 10:01:36.827
836	ML Road Frame-W - Yellow, 48	FR-R72Y-48	1	1	Yellow	500	375	360,9428	594,83	48	CM 	LB 	2.34	1	R 	M 	W 	14	17	2006-07-01 00:00:00.000	NULL	NULL	8487BFE0-2138-471E-9C6D-FDB3A67E7D86	2008-03-11 10:01:36.827
837	HL Road Frame - Black, 62	FR-R92B-62	1	1	Black	500	375	868,6342	1431,50	62	CM 	LB 	2.30	1	R 	H 	U 	14	6	2006-07-01 00:00:00.000	NULL	NULL	5DCE9C8C-FB94-46F8-B826-11658F6A3682	2008-03-11 10:01:36.827
838	HL Road Frame - Black, 44	FR-R92B-44	1	1	Black	500	375	868,6342	1431,50	44	CM 	LB 	2.12	1	R 	H 	U 	14	6	2006-07-01 00:00:00.000	NULL	NULL	E4902656-A4BC-4B08-9D47-4F3DA0FD76C3	2008-03-11 10:01:36.827
839	HL Road Frame - Black, 48	FR-R92B-48	1	1	Black	500	375	868,6342	1431,50	48	CM 	LB 	2.16	1	R 	H 	U 	14	6	2006-07-01 00:00:00.000	NULL	NULL	557B603B-407B-41A4-AE34-4F7747866DBA	2008-03-11 10:01:36.827
840	HL Road Frame - Black, 52	FR-R92B-52	1	1	Black	500	375	868,6342	1431,50	52	CM 	LB 	2.20	1	R 	H 	U 	14	6	2006-07-01 00:00:00.000	NULL	NULL	0ED082B3-FBBA-43AF-9149-8741B9FC78C8	2008-03-11 10:01:36.827
841	Men's Sports Shorts, S	SH-M897-S	0	1	Black	4	3	24,7459	59,99	S	NULL	NULL	NULL	0	S 	NULL	M 	22	13	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	NULL	34B08C1F-99D1-43C4-8EF7-2CD754B6665D	2008-03-11 10:01:36.827
842	Touring-Panniers, Large	PA-T100	0	1	Grey	4	3	51,5625	125,00	NULL	NULL	NULL	NULL	0	T 	NULL	NULL	35	120	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	NULL	56334FFF-91D4-495E-BF98-933BC1010F23	2008-03-11 10:01:36.827
843	Cable Lock	LO-C100	0	1	NULL	4	3	10,3125	25,00	NULL	NULL	NULL	NULL	0	S 	NULL	NULL	34	115	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	NULL	56FFD7B9-1014-4640-B1BD-B2649589B4D7	2008-03-11 10:01:36.827
844	Minipump	PU-0452	0	1	NULL	4	3	8,2459	19,99	NULL	NULL	NULL	NULL	0	S 	NULL	NULL	36	116	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	NULL	AAF7A076-9EE3-46BF-A69F-414D847E858B	2008-03-11 10:01:36.827
845	Mountain Pump	PU-M044	0	1	NULL	4	3	10,3084	24,99	NULL	NULL	NULL	NULL	0	M 	NULL	NULL	36	117	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	NULL	57169F80-FAFB-4678-8F51-FE1F131D0C83	2008-03-11 10:01:36.827
846	Taillights - Battery-Powered	LT-T990	0	1	NULL	4	3	5,7709	13,99	NULL	NULL	NULL	NULL	0	R 	NULL	NULL	33	108	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	NULL	3C617B87-50A5-434C-A0D3-22314B7027EE	2008-03-11 10:01:36.827
847	Headlights - Dual-Beam	LT-H902	0	1	NULL	4	3	14,4334	34,99	NULL	NULL	NULL	NULL	0	R 	NULL	NULL	33	109	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	NULL	417DB6CB-F38F-4B0D-87E7-E1EBF7456C3A	2008-03-11 10:01:36.827
848	Headlights - Weatherproof	LT-H903	0	1	NULL	4	3	18,5584	44,99	NULL	NULL	NULL	NULL	0	R 	NULL	NULL	33	110	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	NULL	FC362C1A-4B9C-4D5F-A6D3-0775846C61F0	2008-03-11 10:01:36.827
849	Men's Sports Shorts, M	SH-M897-M	0	1	Black	4	3	24,7459	59,99	M	NULL	NULL	NULL	0	S 	NULL	M 	22	13	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	NULL	DB37B435-74B9-43D3-B363-ABBEAD107BC4	2008-03-11 10:01:36.827
850	Men's Sports Shorts, L	SH-M897-L	0	1	Black	4	3	24,7459	59,99	L	NULL	NULL	NULL	0	S 	NULL	M 	22	13	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	NULL	714184C5-669B-4CF1-A802-30E7B1EA7722	2008-03-11 10:01:36.827
851	Men's Sports Shorts, XL	SH-M897-X	0	1	Black	4	3	24,7459	59,99	XL	NULL	NULL	NULL	0	S 	NULL	M 	22	13	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	NULL	BD3FFE40-FE2E-44CB-A4E0-81786C3A751F	2008-03-11 10:01:36.827
852	Women's Tights, S	TG-W091-S	0	1	Black	4	3	30,9334	74,99	S	NULL	NULL	NULL	0	S 	NULL	W 	24	38	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	NULL	7DE86C98-4F5B-4155-8572-C977F14EBAEB	2008-03-11 10:01:36.827
853	Women's Tights, M	TG-W091-M	0	1	Black	4	3	30,9334	74,99	M	NULL	NULL	NULL	0	S 	NULL	W 	24	38	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	NULL	4D8E186C-B8C9-4C64-B411-4995DD87E316	2008-03-11 10:01:36.827
854	Women's Tights, L	TG-W091-L	0	1	Black	4	3	30,9334	74,99	L	NULL	NULL	NULL	0	S 	NULL	W 	24	38	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	NULL	E378C2F3-54F6-4EA9-B049-E8BB32B5BDFD	2008-03-11 10:01:36.827
855	Men's Bib-Shorts, S	SB-M891-S	0	1	Multi	4	3	37,1209	89,99	S	NULL	NULL	NULL	0	S 	NULL	M 	18	12	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	NULL	9F60AF1E-4C11-4E90-BAEA-48E834E8B4C2	2008-03-11 10:01:36.827
856	Men's Bib-Shorts, M	SB-M891-M	0	1	Multi	4	3	37,1209	89,99	M	NULL	NULL	NULL	0	S 	NULL	M 	18	12	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	NULL	E0CBEC04-F4FC-450F-9780-F8EA7691FEBD	2008-03-11 10:01:36.827
857	Men's Bib-Shorts, L	SB-M891-L	0	1	Multi	4	3	37,1209	89,99	L	NULL	NULL	NULL	0	S 	NULL	M 	18	12	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	NULL	E1DF75A4-9986-489E-A5DE-AD3DA824EB5E	2008-03-11 10:01:36.827
858	Half-Finger Gloves, S	GL-H102-S	0	1	Black	4	3	9,1593	24,49	S	NULL	NULL	NULL	0	S 	NULL	U 	20	4	2006-07-01 00:00:00.000	NULL	NULL	9E1DB5C3-539D-4061-9433-D762DC195CD8	2008-03-11 10:01:36.827
859	Half-Finger Gloves, M	GL-H102-M	0	1	Black	4	3	9,1593	24,49	M	NULL	NULL	NULL	0	S 	NULL	U 	20	4	2006-07-01 00:00:00.000	NULL	NULL	9D458FD5-392D-4AB1-AFEF-6A5548E48858	2008-03-11 10:01:36.827
860	Half-Finger Gloves, L	GL-H102-L	0	1	Black	4	3	9,1593	24,49	L	NULL	NULL	NULL	0	S 	NULL	U 	20	4	2006-07-01 00:00:00.000	NULL	NULL	FA710215-925F-4959-81DF-538E72A6A255	2008-03-11 10:01:36.827
861	Full-Finger Gloves, S	GL-F110-S	0	1	Black	4	3	15,6709	37,99	S	NULL	NULL	NULL	0	M 	NULL	U 	20	3	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	NULL	76FAC097-1FB3-456B-8FB9-2C7A613771B4	2008-03-11 10:01:36.827
862	Full-Finger Gloves, M	GL-F110-M	0	1	Black	4	3	15,6709	37,99	M	NULL	NULL	NULL	0	M 	NULL	U 	20	3	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	NULL	1084221E-1890-443E-9D87-AFCAD6358355	2008-03-11 10:01:36.827
863	Full-Finger Gloves, L	GL-F110-L	0	1	Black	4	3	15,6709	37,99	L	NULL	NULL	NULL	0	M 	NULL	U 	20	3	2006-07-01 00:00:00.000	2007-06-30 00:00:00.000	NULL	6116F9D4-8A1D-4022-A642-9C445C197203	2008-03-11 10:01:36.827
864	Classic Vest, S	VE-C304-S	0	1	Blue	4	3	23,749	63,50	S	NULL	NULL	NULL	0	S 	NULL	U 	25	1	2007-07-01 00:00:00.000	NULL	NULL	EB423EF3-409D-46FE-B35B-D69970820314	2008-03-11 10:01:36.827
865	Classic Vest, M	VE-C304-M	0	1	Blue	4	3	23,749	63,50	M	NULL	NULL	NULL	0	S 	NULL	U 	25	1	2007-07-01 00:00:00.000	NULL	NULL	2E52F96E-64A1-4069-911C-E3FD6E094A1E	2008-03-11 10:01:36.827
866	Classic Vest, L	VE-C304-L	0	1	Blue	4	3	23,749	63,50	L	NULL	NULL	NULL	0	S 	NULL	U 	25	1	2007-07-01 00:00:00.000	NULL	NULL	3211F5A8-B6C4-48BD-9AA4-D69CB40D97DD	2008-03-11 10:01:36.827
867	Women's Mountain Shorts, S	SH-W890-S	0	1	Black	4	3	26,1763	69,99	S	NULL	NULL	NULL	0	M 	NULL	W 	22	37	2007-07-01 00:00:00.000	NULL	NULL	22616FD2-B99F-4F7D-ACF6-33DFF66D42D2	2008-03-11 10:01:36.827
868	Women's Mountain Shorts, M	SH-W890-M	0	1	Black	4	3	26,1763	69,99	M	NULL	NULL	NULL	0	M 	NULL	W 	22	37	2007-07-01 00:00:00.000	NULL	NULL	968E3610-E583-42E8-8AB6-484A799B1774	2008-03-11 10:01:36.827
869	Women's Mountain Shorts, L	SH-W890-L	0	1	Black	4	3	26,1763	69,99	L	NULL	NULL	NULL	0	M 	NULL	W 	22	37	2007-07-01 00:00:00.000	NULL	NULL	1A66B244-5CA0-4153-B539-AE048D14FAEC	2008-03-11 10:01:36.827
870	Water Bottle - 30 oz.	WB-H098	0	1	NULL	4	3	1,8663	4,99	NULL	NULL	NULL	NULL	0	S 	NULL	NULL	28	111	2007-07-01 00:00:00.000	NULL	NULL	834E8D1A-69A7-4C42-8B68-FA08D9EC9E5B	2008-03-11 10:01:36.827
871	Mountain Bottle Cage	BC-M005	0	1	NULL	4	3	3,7363	9,99	NULL	NULL	NULL	NULL	0	M 	NULL	NULL	28	112	2007-07-01 00:00:00.000	NULL	NULL	684491DE-63F8-4632-90E3-36773C4E63BD	2008-03-11 10:01:36.827
872	Road Bottle Cage	BC-R205	0	1	NULL	4	3	3,3623	8,99	NULL	NULL	NULL	NULL	0	R 	NULL	NULL	28	113	2007-07-01 00:00:00.000	NULL	NULL	601B1FE8-D4D0-4CFB-9379-29481CC05291	2008-03-11 10:01:36.827
873	Patch Kit/8 Patches	PK-7098	0	1	NULL	4	3	0,8565	2,29	NULL	NULL	NULL	NULL	0	S 	NULL	NULL	37	114	2007-07-01 00:00:00.000	NULL	NULL	36E638E4-68DF-411B-930A-DAAD57221AA6	2008-03-11 10:01:36.827
874	Racing Socks, M	SO-R809-M	0	1	White	4	3	3,3623	8,99	M	NULL	NULL	NULL	0	R 	NULL	U 	23	24	2007-07-01 00:00:00.000	NULL	NULL	B9C7EB0A-1DD1-4A1D-B4C3-1DAD83A8EA7E	2008-03-11 10:01:36.827
875	Racing Socks, L	SO-R809-L	0	1	White	4	3	3,3623	8,99	L	NULL	NULL	NULL	0	R 	NULL	U 	23	24	2007-07-01 00:00:00.000	NULL	NULL	C0A16305-74B7-4FAE-B5C9-3E8BD0E44762	2008-03-11 10:01:36.827
